id,rooms_count,is_isolated,is_adjacent,parking,renovation,is_loggia,is_balcony,view_of_courtyard,view_of_street,combined_bathroom,separate_bathroom,is_child,is_pet,room_furniture,kitchen_furniture,bath,shower_cabin,washing_machine,air_conditioner,dishwasher,tv,fridge,internet,telephone,is_passenger_lift,is_freight_lift,garbage_chute
271271157,4,,,4,3,,,,,,,1,1,1,1,1,1.0,1,1.0,1.0,1.0,1,1,1,1.0,1.0,1
271634126,4,,,4,3,,,1.0,1.0,1.0,1.0,1,0,1,1,1,1.0,1,1.0,1.0,1.0,1,1,0,1.0,1.0,0
271173086,4,1.0,1.0,4,2,,,1.0,1.0,1.0,0.0,1,0,1,1,1,1.0,1,1.0,1.0,1.0,1,1,1,1.0,0.0,
272197456,4,1.0,1.0,4,2,,,1.0,1.0,1.0,0.0,0,1,1,1,1,1.0,1,1.0,1.0,1.0,1,1,1,1.0,0.0,
273614615,2,,,,2,,,1.0,1.0,1.0,0.0,0,0,1,1,1,1.0,1,0.0,1.0,1.0,1,1,0,1.0,1.0,1
274837728,3,,,,3,,,,,,,0,0,1,1,1,1.0,1,1.0,1.0,1.0,1,0,0,,,
273643908,5,1.0,1.0,0,2,,,1.0,1.0,1.0,0.0,1,1,1,1,1,0.0,1,0.0,1.0,1.0,1,1,1,1.0,0.0,
274475342,3,,,4,2,,,1.0,0.0,1.0,1.0,1,1,1,1,1,1.0,1,1.0,1.0,0.0,1,1,0,1.0,0.0,0
273973191,3,,,1,2,,,0.0,1.0,1.0,0.0,0,1,0,1,1,0.0,1,1.0,1.0,1.0,1,1,0,1.0,0.0,0
272900409,4,,,1,2,0.0,1.0,1.0,1.0,1.0,1.0,1,0,1,1,1,0.0,1,1.0,1.0,1.0,1,1,0,1.0,0.0,1
271036964,4,1.0,1.0,4,2,,,1.0,1.0,1.0,0.0,1,0,1,1,1,1.0,1,1.0,1.0,1.0,1,1,1,1.0,0.0,
273999490,3,1.0,0.0,,2,0.0,1.0,1.0,1.0,1.0,0.0,0,0,1,1,0,1.0,1,1.0,0.0,1.0,1,1,0,1.0,0.0,
274017037,3,,,,3,,,1.0,0.0,1.0,0.0,1,1,1,1,1,1.0,1,1.0,1.0,1.0,1,1,1,1.0,0.0,
273231024,5,,,,3,1.0,0.0,0.0,1.0,1.0,1.0,1,1,1,1,1,1.0,1,1.0,1.0,1.0,1,1,1,1.0,0.0,
274839211,5,1.0,1.0,4,2,0.0,1.0,,,1.0,0.0,0,0,1,1,0,0.0,1,0.0,1.0,1.0,1,1,0,1.0,0.0,
274767901,5,,,,3,,,,,,,0,0,1,1,1,1.0,1,1.0,1.0,1.0,1,1,0,1.0,0.0,1
274995950,2,,,,2,,,0.0,1.0,1.0,0.0,1,1,1,1,1,1.0,1,1.0,1.0,1.0,1,1,1,,,
274945807,5,,,,3,0.0,1.0,,,,,1,1,1,1,1,1.0,1,1.0,1.0,1.0,1,1,0,,,
272911145,5,1.0,0.0,0,2,0.0,1.0,,,1.0,0.0,0,0,1,1,0,0.0,1,0.0,1.0,1.0,1,1,1,1.0,0.0,
274748017,5,1.0,1.0,,2,,,1.0,1.0,1.0,0.0,1,1,0,1,1,1.0,1,1.0,1.0,1.0,1,1,1,1.0,0.0,
273941734,2,1.0,1.0,,2,,,0.0,1.0,1.0,0.0,1,1,1,1,0,1.0,1,1.0,1.0,1.0,1,1,0,,,0
274493570,3,1.0,1.0,4,2,0.0,1.0,1.0,1.0,1.0,0.0,1,0,1,1,1,0.0,1,1.0,1.0,1.0,1,1,1,1.0,0.0,
274849101,4,,,,3,,,,,,,0,0,1,1,1,1.0,1,0.0,1.0,1.0,1,0,0,,,
223918678,5,,,,2,,,1.0,0.0,1.0,1.0,1,1,1,1,1,1.0,1,1.0,1.0,1.0,1,1,1,,,
274391259,5,,,1,2,,,1.0,1.0,1.0,0.0,1,1,1,1,1,1.0,1,1.0,1.0,1.0,1,1,0,,,1
272945376,3,1.0,1.0,0,2,,,1.0,1.0,1.0,0.0,1,1,1,1,1,1.0,1,1.0,1.0,1.0,1,1,1,1.0,0.0,
272612966,5,,,,2,0.0,1.0,1.0,0.0,1.0,0.0,0,0,1,1,0,1.0,1,1.0,1.0,1.0,1,1,0,1.0,0.0,
271568490,5,,,,3,,,0.0,1.0,,,1,0,1,1,0,0.0,1,0.0,1.0,1.0,1,1,0,1.0,0.0,
264664760,3,,,,2,,,,,1.0,0.0,1,1,1,1,1,1.0,1,1.0,1.0,1.0,1,1,1,,,
228923308,5,,,4,3,,,1.0,1.0,1.0,1.0,1,1,1,1,1,1.0,1,1.0,1.0,1.0,1,1,0,1.0,1.0,1
267489303,6,,,1,1,,,1.0,1.0,1.0,1.0,1,1,0,1,1,1.0,1,1.0,1.0,1.0,1,1,0,1.0,0.0,1
273353104,3,,,4,,,,,,0.0,1.0,0,0,1,1,1,1.0,1,0.0,1.0,1.0,1,1,1,,,1
273353103,2,,,4,,,,,,0.0,1.0,0,0,1,1,1,1.0,1,0.0,1.0,1.0,1,1,1,,,1
268321690,3,,,4,3,,,1.0,1.0,1.0,1.0,1,1,1,1,0,0.0,1,0.0,0.0,1.0,1,0,0,1.0,1.0,
269496185,4,,,4,3,,,1.0,1.0,1.0,0.0,1,0,1,1,1,1.0,1,1.0,1.0,1.0,1,1,0,1.0,1.0,0
272188531,2,,,,,,,,,0.0,1.0,0,0,1,1,1,1.0,1,0.0,1.0,1.0,1,1,1,,,1
272727784,3,,,,2,0.0,1.0,,,1.0,0.0,1,1,1,1,1,1.0,1,1.0,1.0,1.0,1,1,1,,,
267110043,2,,,,,0.0,1.0,0.0,1.0,0.0,1.0,1,0,1,1,1,1.0,1,0.0,1.0,1.0,1,1,1,1.0,1.0,1
265323319,3,,,4,,,,,,0.0,1.0,1,0,1,1,1,1.0,1,0.0,1.0,1.0,1,1,1,,,1
265804792,4,,,,,0.0,1.0,1.0,1.0,0.0,1.0,0,1,1,1,1,1.0,1,0.0,1.0,1.0,1,1,1,,,1
239000408,4,,,,,,,,,0.0,1.0,1,1,1,1,1,1.0,1,0.0,1.0,1.0,1,1,1,,,1
271209314,4,,,,,,,,,0.0,1.0,0,1,1,1,1,1.0,1,0.0,1.0,1.0,1,1,1,1.0,1.0,1
269889430,4,,,,,,,,,0.0,1.0,0,1,1,1,1,1.0,1,0.0,1.0,1.0,1,1,1,,,1
241704098,4,,,,,,,,,0.0,1.0,1,0,1,1,1,1.0,1,0.0,1.0,1.0,1,1,1,1.0,1.0,1
239000331,5,,,,,,,,,0.0,1.0,0,1,1,1,1,1.0,1,0.0,1.0,1.0,1,1,1,1.0,1.0,1
272823500,3,1.0,0.0,4,2,0.0,1.0,,,1.0,0.0,0,0,1,1,0,0.0,1,0.0,1.0,1.0,1,1,1,1.0,0.0,
274402813,3,,,4,2,,,1.0,1.0,1.0,0.0,1,1,1,1,0,0.0,1,0.0,0.0,1.0,1,0,1,,,
270190788,3,1.0,1.0,4,2,0.0,1.0,,,0.0,1.0,1,1,1,1,0,0.0,1,0.0,1.0,1.0,1,1,1,1.0,0.0,
271265359,2,1.0,1.0,0,2,,,1.0,1.0,1.0,0.0,1,0,1,1,1,1.0,1,1.0,1.0,1.0,1,1,1,1.0,0.0,
274289253,3,,,,3,0.0,1.0,,,,,0,0,1,1,1,0.0,0,1.0,0.0,1.0,1,0,0,,,
274150874,5,,,,3,,,,,,,0,0,1,1,1,1.0,1,1.0,1.0,1.0,1,0,0,,,
274849686,4,1.0,1.0,4,2,,,1.0,1.0,1.0,0.0,0,0,1,1,1,1.0,1,0.0,1.0,1.0,1,1,1,1.0,0.0,
274315381,5,,,,2,1.0,0.0,0.0,1.0,,,1,1,1,1,0,0.0,1,1.0,1.0,1.0,1,1,0,1.0,0.0,
273779074,2,,,,,,,0.0,1.0,1.0,0.0,1,1,1,0,1,0.0,1,1.0,1.0,0.0,0,1,0,1.0,0.0,
274217247,3,,,,,,,1.0,1.0,1.0,0.0,1,0,0,0,1,0.0,1,1.0,1.0,0.0,0,1,0,,,
272156997,5,,,0,2,,,1.0,0.0,1.0,0.0,1,1,1,1,1,1.0,1,1.0,1.0,1.0,1,1,1,1.0,0.0,
274617827,5,,,,2,,,1.0,0.0,,,1,1,0,1,0,0.0,1,0.0,0.0,1.0,1,0,1,,,
274252871,3,,,4,,1.0,0.0,1.0,1.0,1.0,1.0,1,1,1,1,1,1.0,1,1.0,1.0,1.0,1,1,0,1.0,1.0,1
269132104,1,1.0,0.0,4,2,,,1.0,0.0,1.0,0.0,1,0,1,1,1,0.0,1,1.0,1.0,1.0,1,1,0,1.0,1.0,0
273911217,5,,,,3,,,0.0,1.0,,,0,0,1,1,0,1.0,1,1.0,1.0,1.0,1,1,0,1.0,0.0,
269716469,3,,,4,2,,,1.0,1.0,1.0,0.0,1,1,1,1,1,1.0,1,0.0,1.0,1.0,1,1,0,1.0,1.0,1
274137125,5,,,4,3,,,1.0,1.0,1.0,0.0,1,1,1,1,1,1.0,1,1.0,1.0,1.0,1,1,1,1.0,0.0,
274140104,5,1.0,1.0,0,,,,1.0,0.0,1.0,0.0,1,1,0,0,1,1.0,1,1.0,1.0,0.0,0,1,0,1.0,1.0,
271258034,5,,,,2,1.0,0.0,1.0,0.0,,,1,0,1,1,0,1.0,1,1.0,1.0,1.0,1,1,0,1.0,0.0,
166833883,6,,,,3,1.0,1.0,0.0,1.0,1.0,1.0,1,1,1,1,1,1.0,1,1.0,1.0,1.0,1,1,1,1.0,1.0,
273798495,4,,,,3,1.0,0.0,1.0,1.0,1.0,1.0,0,0,1,1,0,1.0,1,0.0,0.0,1.0,1,1,0,1.0,0.0,
274810876,4,,,4,2,,,,,1.0,0.0,0,0,1,1,1,1.0,1,1.0,1.0,1.0,1,1,1,,,
274199925,3,,,,,,,1.0,0.0,,,1,0,1,1,0,0.0,1,0.0,0.0,0.0,1,0,1,,,
274223065,2,,,,3,,,0.0,1.0,,,0,0,1,1,0,1.0,1,1.0,1.0,1.0,1,1,0,,,
271264562,5,,,0,2,,,1.0,1.0,1.0,0.0,1,1,0,1,0,1.0,1,1.0,1.0,1.0,1,1,0,1.0,0.0,1
272632345,3,,,,,,,,,0.0,1.0,0,0,0,0,1,1.0,0,0.0,0.0,0.0,0,1,0,1.0,0.0,1
274018110,2,,,4,,,,,,0.0,1.0,0,0,0,0,1,1.0,0,0.0,0.0,0.0,0,1,0,1.0,1.0,1
274029603,4,1.0,1.0,,2,,,1.0,1.0,1.0,0.0,1,0,1,1,1,1.0,1,1.0,1.0,1.0,1,1,0,1.0,0.0,
274548856,4,,,4,3,,,1.0,0.0,1.0,0.0,1,1,1,1,0,0.0,1,0.0,0.0,1.0,1,0,0,1.0,1.0,
271766412,6,,,,2,0.0,1.0,1.0,0.0,1.0,0.0,0,0,0,1,0,1.0,1,0.0,1.0,1.0,1,1,0,1.0,0.0,
269165004,3,,,3,,,,,,0.0,1.0,0,0,1,1,1,1.0,1,0.0,1.0,1.0,1,1,0,1.0,1.0,1
274105576,5,1.0,1.0,4,2,0.0,1.0,1.0,1.0,1.0,0.0,1,1,1,1,1,1.0,1,1.0,1.0,1.0,1,1,1,1.0,0.0,
273785180,4,1.0,1.0,,2,,,1.0,1.0,1.0,0.0,1,1,1,1,1,1.0,1,1.0,0.0,1.0,1,1,1,1.0,0.0,
273785183,4,1.0,1.0,,2,,,1.0,1.0,1.0,0.0,1,1,1,1,1,0.0,1,1.0,1.0,1.0,1,1,1,1.0,0.0,
273785185,4,1.0,1.0,,2,1.0,1.0,1.0,1.0,1.0,0.0,1,1,1,1,1,0.0,0,1.0,1.0,1.0,1,1,1,1.0,0.0,
274528249,1,1.0,0.0,0,3,0.0,1.0,,,1.0,0.0,0,0,1,1,0,1.0,1,1.0,1.0,1.0,1,1,1,1.0,0.0,
274431438,3,1.0,1.0,0,2,,,1.0,1.0,1.0,0.0,1,1,1,1,1,1.0,1,1.0,1.0,1.0,1,1,1,1.0,0.0,
274064272,3,1.0,0.0,,2,,,1.0,1.0,0.0,1.0,0,0,1,1,1,0.0,1,1.0,1.0,0.0,1,1,0,1.0,0.0,1
273078340,3,,,,3,0.0,1.0,1.0,1.0,1.0,0.0,1,1,1,1,1,0.0,1,1.0,1.0,1.0,1,1,0,1.0,0.0,1
274359655,4,1.0,0.0,4,2,,,,,0.0,1.0,0,0,0,1,0,0.0,1,0.0,1.0,1.0,1,1,0,1.0,0.0,
272226556,4,,,,3,0.0,1.0,,,,,1,0,1,1,1,1.0,1,1.0,1.0,1.0,1,0,0,,,
273114736,4,,,,3,0.0,1.0,,,,,1,1,1,1,1,1.0,1,1.0,1.0,1.0,1,1,0,,,
274319903,3,1.0,0.0,1,1,,,1.0,0.0,0.0,1.0,1,1,1,1,0,0.0,1,0.0,0.0,1.0,1,1,0,1.0,1.0,
273427928,3,,,,3,,,0.0,1.0,1.0,0.0,1,0,1,1,0,0.0,1,0.0,0.0,1.0,0,0,0,1.0,0.0,
274296188,3,,,1,1,0.0,1.0,1.0,1.0,1.0,0.0,1,0,1,1,1,0.0,1,1.0,1.0,1.0,1,1,0,1.0,0.0,1
272887177,3,1.0,1.0,4,,1.0,0.0,1.0,0.0,1.0,0.0,1,0,1,0,1,1.0,1,1.0,1.0,0.0,0,1,0,1.0,1.0,
269319175,1,1.0,0.0,4,,,,1.0,0.0,1.0,0.0,1,0,1,0,1,0.0,1,1.0,0.0,0.0,0,1,0,1.0,0.0,
269687656,4,,,,2,,,1.0,0.0,1.0,0.0,0,0,1,1,0,1.0,1,1.0,1.0,1.0,1,1,0,1.0,0.0,
274501292,3,,,,3,,,1.0,1.0,1.0,0.0,1,1,1,1,1,0.0,0,0.0,0.0,0.0,0,0,0,1.0,0.0,
261980888,3,1.0,1.0,4,,,,1.0,0.0,1.0,0.0,1,0,1,0,1,1.0,1,1.0,1.0,0.0,0,1,0,1.0,1.0,
272567246,4,,,,,0.0,1.0,1.0,0.0,1.0,0.0,1,1,1,1,0,0.0,1,0.0,0.0,1.0,1,0,0,1.0,0.0,
274930877,4,1.0,1.0,4,,1.0,0.0,,,1.0,1.0,0,0,0,0,1,1.0,1,1.0,1.0,0.0,0,1,0,,,
273576298,3,1.0,1.0,4,,0.0,1.0,1.0,0.0,1.0,0.0,1,0,1,0,1,1.0,1,0.0,0.0,0.0,0,1,0,,,
271108834,5,,,4,3,0.0,1.0,1.0,1.0,1.0,1.0,1,0,1,1,1,1.0,1,1.0,1.0,1.0,1,1,0,1.0,0.0,1
256631457,4,1.0,1.0,0,,0.0,1.0,1.0,1.0,1.0,0.0,1,0,0,0,1,1.0,1,1.0,1.0,0.0,0,1,0,1.0,1.0,
271988698,3,,,,3,,,1.0,1.0,1.0,1.0,1,1,1,1,1,1.0,1,1.0,1.0,1.0,1,1,1,1.0,0.0,1
271305644,6,,,,3,,,,,,,0,0,0,1,1,1.0,0,0.0,0.0,0.0,1,0,0,,,
271097684,4,,,4,3,1.0,1.0,1.0,0.0,1.0,1.0,1,1,1,1,1,1.0,1,1.0,1.0,1.0,1,1,1,1.0,1.0,1
273106501,6,1.0,1.0,0,,,,1.0,1.0,1.0,0.0,1,1,0,0,1,1.0,1,1.0,1.0,0.0,0,1,0,1.0,0.0,
274066192,2,1.0,0.0,0,,,,0.0,1.0,1.0,0.0,1,0,1,0,1,0.0,1,1.0,1.0,0.0,0,1,0,,,
273763131,3,,,,0,,,,,0.0,1.0,0,0,1,1,0,0.0,1,0.0,1.0,1.0,1,1,0,1.0,0.0,
273684904,2,,,0,,0.0,1.0,1.0,1.0,0.0,1.0,1,1,1,0,1,0.0,1,1.0,1.0,0.0,0,1,0,1.0,1.0,
271542995,3,1.0,1.0,0,,0.0,1.0,1.0,0.0,1.0,0.0,0,0,1,0,1,1.0,1,1.0,1.0,0.0,0,1,0,1.0,0.0,
273012299,2,1.0,1.0,,,,,1.0,1.0,1.0,0.0,0,0,1,0,0,1.0,1,1.0,1.0,0.0,0,1,0,1.0,0.0,
270282698,2,1.0,0.0,,,,,0.0,1.0,1.0,1.0,1,0,1,0,0,1.0,1,1.0,1.0,0.0,0,1,0,1.0,1.0,
274336333,3,1.0,1.0,0,2,,,1.0,0.0,1.0,0.0,1,0,1,1,0,0.0,1,0.0,1.0,1.0,1,1,0,,,
272244255,3,1.0,1.0,0,,,,0.0,1.0,0.0,1.0,0,0,1,0,1,0.0,1,0.0,0.0,0.0,0,1,0,,,
272701749,2,,,0,,,,0.0,1.0,1.0,0.0,0,0,1,0,0,1.0,1,1.0,1.0,0.0,0,1,0,,,
271204399,5,,,,2,,,1.0,0.0,,,0,0,1,1,0,1.0,1,0.0,1.0,1.0,1,1,0,1.0,0.0,
274879736,3,,,1,1,,,1.0,1.0,1.0,0.0,1,1,1,1,1,1.0,1,1.0,1.0,1.0,1,1,0,1.0,0.0,1
271827359,,,,,3,,,,,,,0,0,1,1,0,1.0,0,1.0,1.0,1.0,1,1,0,,,
256631941,3,1.0,1.0,0,,,,0.0,1.0,1.0,0.0,1,1,1,0,1,1.0,1,1.0,1.0,0.0,0,1,0,1.0,0.0,
272917777,3,1.0,0.0,4,2,0.0,1.0,,,0.0,1.0,0,0,1,1,0,0.0,1,0.0,1.0,1.0,1,1,0,1.0,0.0,1
252536547,4,,,,1,,,1.0,0.0,1.0,0.0,1,1,1,1,0,0.0,1,0.0,1.0,1.0,1,1,0,1.0,0.0,
274434108,3,1.0,1.0,,3,,,1.0,0.0,1.0,0.0,1,0,1,1,0,1.0,1,1.0,1.0,1.0,1,1,0,1.0,1.0,
272559990,,,,,3,,,,,,,0,0,1,1,1,0.0,0,0.0,0.0,1.0,0,0,0,,,
269465572,4,1.0,0.0,4,2,0.0,1.0,,,0.0,1.0,0,0,1,1,0,0.0,1,0.0,1.0,1.0,1,1,0,1.0,0.0,
263779667,2,,,4,,,,1.0,0.0,1.0,1.0,0,0,1,0,1,1.0,1,1.0,1.0,0.0,0,1,0,1.0,0.0,
272128059,4,,,,3,,,1.0,1.0,1.0,0.0,1,1,0,1,1,1.0,1,1.0,1.0,1.0,1,1,1,1.0,0.0,
224335583,4,,,,2,1.0,0.0,,,1.0,1.0,1,1,1,1,1,1.0,1,1.0,1.0,1.0,1,1,1,,,
271627634,2,,,,3,,,,,,,0,0,1,1,1,1.0,1,1.0,0.0,1.0,1,0,0,,,
274700592,4,,,,0,,,0.0,1.0,1.0,0.0,0,0,1,1,0,1.0,1,1.0,1.0,1.0,1,1,0,1.0,0.0,
273231375,4,,,,3,,,,,,,0,0,1,1,1,1.0,1,1.0,0.0,1.0,1,0,0,,,
271586905,2,,,,3,,,,,,,0,0,1,1,1,1.0,0,1.0,1.0,1.0,1,0,0,,,
274315960,3,,,,3,0.0,1.0,,,,,1,0,1,1,1,1.0,1,1.0,1.0,1.0,1,0,0,,,
272845144,3,,,,3,,,,,,,0,0,1,1,1,1.0,1,1.0,1.0,1.0,1,0,0,,,
274743086,5,,,,2,0.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1,1.0,1,1.0,1.0,1.0,1,1,0,1.0,0.0,1
271776317,4,,,,2,,,1.0,0.0,1.0,0.0,1,1,1,1,0,1.0,1,1.0,1.0,1.0,1,1,0,1.0,0.0,
267884643,4,,,4,3,,,1.0,1.0,1.0,1.0,1,0,1,1,1,1.0,1,1.0,1.0,1.0,1,1,0,1.0,1.0,1
274252226,5,1.0,0.0,4,2,,,1.0,0.0,0.0,1.0,1,1,0,1,0,0.0,1,0.0,1.0,1.0,1,1,0,1.0,0.0,1
273970263,4,1.0,0.0,0,3,0.0,1.0,,,1.0,0.0,0,0,1,1,1,1.0,1,1.0,1.0,1.0,1,1,0,1.0,0.0,1
269515978,4,1.0,1.0,4,,,,1.0,0.0,1.0,0.0,1,0,1,0,1,1.0,1,1.0,1.0,0.0,0,1,0,1.0,0.0,
267915862,6,,,,3,,,1.0,0.0,1.0,0.0,1,1,0,1,0,0.0,1,0.0,0.0,1.0,1,0,0,1.0,0.0,
273687210,6,,,,2,,,0.0,1.0,0.0,1.0,1,1,1,1,0,0.0,1,1.0,1.0,1.0,1,1,0,1.0,0.0,
274009456,2,1.0,1.0,,2,,,1.0,1.0,1.0,0.0,0,0,1,1,1,1.0,1,1.0,1.0,1.0,1,1,1,1.0,0.0,
274723871,2,1.0,0.0,0,2,,,1.0,0.0,0.0,1.0,1,0,1,1,1,0.0,1,1.0,0.0,1.0,1,0,0,1.0,1.0,
274548003,2,0.0,1.0,0,1,,,0.0,1.0,1.0,0.0,1,1,1,1,1,0.0,1,1.0,0.0,1.0,1,1,0,1.0,0.0,1
229808794,1,1.0,0.0,0,3,,,0.0,1.0,1.0,0.0,0,0,1,1,1,1.0,1,1.0,1.0,1.0,1,1,1,1.0,1.0,0
274903280,3,1.0,1.0,,2,,,,,,,1,0,1,1,1,0.0,1,1.0,1.0,1.0,1,1,0,1.0,0.0,1
271439388,3,1.0,1.0,0,2,0.0,1.0,1.0,0.0,1.0,0.0,1,1,1,1,0,1.0,1,1.0,1.0,1.0,1,1,0,1.0,0.0,
273474991,2,,,1,2,1.0,0.0,0.0,1.0,0.0,1.0,1,1,1,1,1,0.0,1,1.0,1.0,1.0,1,1,0,1.0,1.0,1
274135582,2,1.0,1.0,0,2,,,0.0,1.0,1.0,0.0,1,1,1,1,1,0.0,1,1.0,1.0,1.0,1,1,1,1.0,0.0,
274880892,3,,,,3,,,1.0,1.0,1.0,0.0,1,1,0,1,1,0.0,1,1.0,1.0,0.0,1,1,0,,,
271716464,3,,,,2,0.0,1.0,1.0,0.0,,,0,0,1,1,0,1.0,1,1.0,1.0,1.0,1,1,0,1.0,0.0,
271249218,2,1.0,1.0,4,3,,,1.0,0.0,1.0,0.0,1,0,1,1,1,1.0,1,1.0,1.0,1.0,1,1,1,1.0,0.0,
274012210,2,,,1,2,,,1.0,0.0,1.0,0.0,1,0,1,1,1,1.0,1,1.0,1.0,1.0,1,1,0,1.0,0.0,1
269317588,2,,,,3,,,1.0,1.0,1.0,1.0,0,0,1,1,1,0.0,1,1.0,0.0,1.0,1,1,0,1.0,1.0,0
273650910,2,1.0,1.0,,2,,,0.0,1.0,1.0,0.0,1,1,1,1,1,1.0,1,1.0,1.0,1.0,1,1,1,1.0,0.0,1
273823802,3,,,,3,,,1.0,1.0,0.0,1.0,1,1,1,1,1,0.0,1,1.0,1.0,1.0,1,1,0,1.0,0.0,1
272821193,3,1.0,1.0,0,2,,,1.0,1.0,1.0,0.0,1,1,1,1,1,0.0,1,1.0,0.0,1.0,1,1,1,1.0,0.0,
274103646,3,1.0,0.0,1,1,,,,,1.0,1.0,1,1,1,1,0,0.0,1,1.0,0.0,1.0,1,1,1,1.0,0.0,0
236632140,2,,,,3,,,1.0,0.0,1.0,0.0,0,0,0,1,0,1.0,1,1.0,1.0,0.0,1,1,1,0.0,1.0,0
274478078,3,1.0,0.0,0,2,0.0,1.0,1.0,1.0,1.0,0.0,1,0,1,1,0,1.0,1,1.0,1.0,1.0,1,1,1,1.0,0.0,0
272710931,2,,,,2,0.0,1.0,1.0,0.0,1.0,0.0,0,0,1,1,0,1.0,1,1.0,1.0,1.0,1,1,0,,,1
272047599,3,,,1,2,,,1.0,0.0,1.0,0.0,1,1,1,1,1,0.0,1,1.0,1.0,1.0,1,1,0,1.0,0.0,0
273235893,3,,,4,2,1.0,0.0,1.0,0.0,1.0,0.0,1,0,1,1,1,1.0,1,0.0,1.0,1.0,1,1,0,1.0,0.0,0
271487126,4,0.0,1.0,,2,0.0,1.0,1.0,0.0,1.0,1.0,1,1,1,1,1,0.0,1,1.0,1.0,1.0,1,1,1,1.0,0.0,1
236952590,2,,,1,1,,,1.0,0.0,1.0,0.0,1,0,1,1,1,1.0,1,1.0,1.0,1.0,1,1,0,1.0,0.0,0
267882068,3,,,,3,0.0,1.0,1.0,1.0,1.0,1.0,1,0,1,1,1,1.0,1,1.0,1.0,1.0,1,1,0,1.0,1.0,1
271577440,2,,,4,3,,,0.0,1.0,1.0,0.0,1,1,1,1,1,1.0,1,1.0,1.0,1.0,1,1,0,1.0,0.0,0
273795577,3,,,,3,1.0,0.0,1.0,0.0,1.0,0.0,1,1,1,1,1,1.0,1,1.0,1.0,1.0,1,1,0,1.0,0.0,
271764581,4,,,0,3,,,1.0,0.0,1.0,0.0,1,0,1,1,1,1.0,1,1.0,1.0,1.0,1,1,0,1.0,0.0,1
274744370,3,,,1,3,1.0,0.0,1.0,1.0,1.0,0.0,1,1,1,1,1,1.0,1,1.0,0.0,1.0,1,0,1,1.0,1.0,
274442273,3,1.0,0.0,4,2,,,,,0.0,1.0,0,0,1,1,0,0.0,1,0.0,1.0,1.0,1,1,0,1.0,0.0,1
273689040,3,,,0,2,1.0,1.0,1.0,0.0,1.0,0.0,1,1,1,1,1,1.0,1,1.0,1.0,1.0,1,1,0,1.0,1.0,1
274455073,5,1.0,1.0,0,2,,,1.0,1.0,1.0,0.0,1,1,1,1,1,1.0,1,1.0,1.0,1.0,1,1,1,1.0,0.0,
272262503,1,1.0,0.0,4,3,,,1.0,1.0,1.0,0.0,1,1,1,1,1,1.0,1,1.0,1.0,1.0,1,1,1,1.0,0.0,
267127816,2,,,4,2,,,0.0,1.0,1.0,1.0,0,0,1,0,0,1.0,0,1.0,1.0,1.0,1,1,0,1.0,1.0,0
274999073,3,1.0,1.0,0,2,0.0,1.0,0.0,1.0,1.0,0.0,1,1,1,1,1,1.0,0,1.0,0.0,1.0,1,1,1,1.0,0.0,
273894772,3,1.0,1.0,4,2,,,1.0,1.0,1.0,0.0,0,0,1,1,1,1.0,1,1.0,1.0,1.0,1,1,1,1.0,0.0,
274085397,2,1.0,0.0,4,3,,,1.0,1.0,1.0,1.0,0,0,1,1,1,1.0,1,1.0,1.0,1.0,1,1,0,1.0,0.0,
269357269,4,1.0,1.0,4,2,,,1.0,1.0,1.0,0.0,1,0,1,1,1,1.0,1,0.0,1.0,1.0,1,1,1,1.0,0.0,
273906122,4,,,4,3,1.0,0.0,1.0,0.0,1.0,0.0,1,0,1,1,1,1.0,1,1.0,1.0,1.0,1,1,1,1.0,0.0,
241709509,4,,,1,2,0.0,1.0,0.0,1.0,1.0,0.0,0,0,1,1,1,1.0,1,1.0,1.0,1.0,1,1,0,1.0,0.0,1
267357413,4,,,4,3,,,0.0,1.0,,,0,0,0,1,1,1.0,1,1.0,1.0,1.0,1,1,1,,,1
268872145,4,1.0,1.0,,2,,,1.0,1.0,1.0,0.0,1,1,1,1,1,1.0,1,1.0,1.0,1.0,1,1,1,1.0,0.0,
272718014,4,1.0,0.0,,2,0.0,1.0,,,1.0,1.0,0,0,1,1,0,0.0,0,0.0,0.0,0.0,0,0,0,1.0,0.0,
274095176,4,,,,3,,,0.0,1.0,1.0,0.0,1,1,1,1,1,1.0,1,1.0,1.0,1.0,1,1,1,1.0,0.0,
272406227,5,,,0,3,0.0,1.0,1.0,1.0,1.0,1.0,0,0,1,1,1,1.0,1,1.0,1.0,1.0,1,1,0,1.0,0.0,1
269938440,2,,,,2,,,1.0,1.0,1.0,1.0,1,1,1,1,1,1.0,1,1.0,1.0,1.0,1,1,1,,,
265972115,3,,,,3,,,,,1.0,0.0,0,0,1,1,1,1.0,1,0.0,0.0,1.0,1,0,0,1.0,0.0,
272294030,4,1.0,1.0,0,2,0.0,1.0,0.0,1.0,1.0,0.0,1,1,0,1,1,1.0,1,1.0,1.0,1.0,1,1,1,1.0,0.0,
271917911,4,,,4,3,,,1.0,1.0,1.0,0.0,1,1,1,1,1,1.0,1,1.0,1.0,1.0,1,1,1,1.0,1.0,1
272096512,4,1.0,1.0,0,2,,,1.0,1.0,1.0,0.0,1,0,1,1,1,1.0,1,0.0,1.0,1.0,1,1,1,1.0,0.0,
